sample_num,x,y,bit_num,bit,sym_num,sym
2284,3707,1099,71,1,0,1
2285,3312,1100,71,1,0,1
2286,3179,1099,71,1,0,1
2287,2800,1109,71,1,0,1
2288,0,0,71,1,1,0
2289,0,0,71,1,1,0
2290,0,0,71,1,1,0
2291,0,0,71,1,1,0
2292,0,0,71,1,1,0
2293,0,0,71,1,1,0
2294,0,0,71,1,1,0
2295,0,0,71,1,1,0
2296,0,0,71,1,1,0
2297,0,0,71,1,1,0
2298,0,0,71,1,1,0
2299,0,0,71,1,1,0
2300,0,0,71,1,1,0
2301,0,0,71,1,1,0
2302,0,0,71,1,1,0
2303,0,0,71,1,1,0
2304,4038,1098,72,0,0,1
2305,4087,1106,72,0,0,1
2306,4095,1100,72,0,0,1
2307,4095,1100,72,0,0,1
2308,3835,1100,72,0,0,1
2309,3586,1098,72,0,0,1
2310,3072,1106,72,0,0,1
2311,2759,1099,72,0,0,1
2312,2839,1097,72,0,0,1
2313,3334,1099,72,0,0,1
2314,3452,1099,72,0,0,1
2315,3589,1106,72,0,0,1
2316,3726,1100,72,0,0,1
2317,3851,1100,72,0,0,1
2318,4095,1099,72,0,0,1
2319,4095,1100,72,0,0,1
2320,0,0,72,0,1,0
2321,0,0,72,0,1,0
2322,0,0,72,0,1,0
2323,0,0,72,0,1,0
2324,0,0,72,0,1,0
2325,0,0,72,0,1,0
2326,0,0,72,0,1,0
2327,0,0,72,0,1,0
2328,0,0,72,0,1,0
2329,0,0,72,0,1,0
2330,0,0,72,0,1,0
2331,0,0,72,0,1,0
2332,0,0,72,0,1,0
2333,0,0,72,0,1,0
2334,0,0,72,0,1,0
2335,0,0,72,0,1,0
2336,3183,1100,73,0,0,1
2337,2782,1105,73,0,0,1
2338,2650,1099,73,0,0,1
2339,2868,1098,73,0,0,1
2340,3891,1099,73,0,0,1
2341,3998,1100,73,0,0,1
2342,4083,1102,73,0,0,1
2343,4095,1100,73,0,0,1
2344,4095,1100,73,0,0,1
2345,3865,1100,73,0,0,1
2346,3588,1099,73,0,0,1
2347,3050,1104,73,0,0,1
2348,2793,1098,73,0,0,1
2349,2888,1099,73,0,0,1
2350,3351,1099,73,0,0,1
2351,3440,1097,73,0,0,1
2352,0,0,73,0,1,0
2353,0,0,73,0,1,0
2354,0,0,73,0,1,0
2355,0,0,73,0,1,0
2356,0,0,73,0,1,0
2357,0,0,73,0,1,0
2358,0,0,73,0,1,0
2359,0,0,73,0,1,0
2360,0,0,73,0,1,0
2361,0,0,73,0,1,0
2362,0,0,73,0,1,0
2363,0,0,73,0,1,0
2364,0,0,73,0,1,0
2365,0,0,73,0,1,0
2366,0,0,73,0,1,0
2367,0,0,73,0,1,0
2368,0,0,74,1,0,0
2369,0,0,74,1,0,0
2370,0,0,74,1,0,0
2371,0,0,74,1,0,0
2372,0,0,74,1,0,0
2373,0,0,74,1,0,0
2374,0,0,74,1,0,0
2375,0,0,74,1,0,0
2376,0,0,74,1,0,0
2377,0,0,74,1,0,0
2378,0,0,74,1,0,0
2379,0,0,74,1,0,0
2380,0,0,74,1,0,0
2381,0,0,74,1,0,0
2382,0,0,74,1,0,0
2383,0,0,74,1,0,0
2384,2615,1100,74,1,1,1
2385,3541,1100,74,1,1,1
2386,3666,1100,74,1,1,1
2387,3805,1104,74,1,1,1
2388,3924,1098,74,1,1,1
2389,3992,1100,74,1,1,1
2390,3931,1099,74,1,1,1
2391,3699,1099,74,1,1,1
2392,3198,1104,74,1,1,1
2393,2898,1100,74,1,1,1
2394,2940,1098,74,1,1,1
2395,3080,1099,74,1,1,1
2396,3125,1099,74,1,1,1
2397,3204,1105,74,1,1,1
2398,3297,1100,74,1,1,1
2399,3398,1098,74,1,1,1
2400,0,0,75,0,0,0
2401,0,0,75,0,0,0
2402,0,0,75,0,0,0
2403,0,0,75,0,0,0
2404,0,0,75,0,0,0
2405,0,0,75,0,0,0
2406,0,0,75,0,0,0
2407,0,0,75,0,0,0
2408,0,0,75,0,0,0
2409,0,0,75,0,0,0
2410,0,0,75,0,0,0
2411,0,0,75,0,0,0
2412,0,0,75,0,0,0
2413,0,0,75,0,0,0
2414,0,0,75,0,0,0
2415,0,0,75,0,0,0
2416,3699,1099,75,0,1,1
2417,3198,1104,75,0,1,1
2418,2898,1100,75,0,1,1
2419,2940,1098,75,0,1,1
2420,3080,1099,75,0,1,1
2421,3125,1099,75,0,1,1
2422,3204,1105,75,0,1,1
2423,3297,1100,75,0,1,1
2424,3398,1098,75,0,1,1
2425,4095,1098,75,0,1,1
2426,4069,1099,75,0,1,1
2427,3718,1106,75,0,1,1
2428,3532,1099,75,0,1,1
2429,3630,1099,75,0,1,1
2430,3334,1100,75,0,1,1
2431,3243,1100,75,0,1,1
2432,0,0,76,0,0,0
2433,0,0,76,0,0,0
2434,0,0,76,0,0,0
2435,0,0,76,0,0,0
2436,0,0,76,0,0,0
2437,0,0,76,0,0,0
2438,0,0,76,0,0,0
2439,0,0,76,0,0,0
2440,0,0,76,0,0,0
2441,0,0,76,0,0,0
2442,0,0,76,0,0,0
2443,0,0,76,0,0,0
2444,0,0,76,0,0,0
2445,0,0,76,0,0,0
2446,0,0,76,0,0,0
2447,0,0,76,0,0,0
2448,2894,1104,76,0,1,1
2449,2799,1099,76,0,1,1
2450,3097,1099,76,0,1,1
2451,4095,1100,76,0,1,1
2452,4095,1100,76,0,1,1
2453,4095,1104,76,0,1,1
2454,4095,1099,76,0,1,1
2455,4095,1099,76,0,1,1
2456,3549,1100,76,0,1,1
2457,3340,1100,76,0,1,1
2458,2869,1106,76,0,1,1
2459,2631,1099,76,0,1,1
2460,2769,1099,76,0,1,1
2461,3513,1100,76,0,1,1
2462,3661,1098,76,0,1,1
2463,3798,1108,76,0,1,1
2464,3661,1098,77,1,0,1
2465,3798,1108,77,1,0,1
2466,3905,1099,77,1,0,1
2467,3997,1099,77,1,0,1
2468,4095,1098,77,1,0,1
2469,3984,1100,77,1,0,1
2470,3498,1107,77,1,0,1
2471,3195,1099,77,1,0,1
2472,3203,1100,77,1,0,1
2473,3200,1098,77,1,0,1
2474,3239,1099,77,1,0,1
2475,3281,1106,77,1,0,1
2476,3342,1100,77,1,0,1
2477,3442,1099,77,1,0,1
2478,4095,1099,77,1,0,1
2479,4095,1100,77,1,0,1
2480,0,0,77,1,1,0
2481,0,0,77,1,1,0
2482,0,0,77,1,1,0
2483,0,0,77,1,1,0
2484,0,0,77,1,1,0
2485,0,0,77,1,1,0
2486,0,0,77,1,1,0
2487,0,0,77,1,1,0
2488,0,0,77,1,1,0
2489,0,0,77,1,1,0
2490,0,0,77,1,1,0
2491,0,0,77,1,1,0
2492,0,0,77,1,1,0
2493,0,0,77,1,1,0
2494,0,0,77,1,1,0
2495,0,0,77,1,1,0
2496,3627,1100,78,0,0,1
2497,3771,1100,78,0,0,1
2498,4095,1100,78,0,0,1
2499,4095,1099,78,0,0,1
2500,3827,1107,78,0,0,1
2501,3569,1100,78,0,0,1
2502,3621,1100,78,0,0,1
2503,3276,1099,78,0,0,1
2504,3237,1100,78,0,0,1
2505,3213,1104,78,0,0,1
2506,3208,1100,78,0,0,1
2507,3239,1099,78,0,0,1
2508,3905,1098,78,0,0,1
2509,3917,1100,78,0,0,1
2510,3617,1106,78,0,0,1
2511,3494,1100,78,0,0,1
2512,0,0,78,0,1,0
2513,0,0,78,0,1,0
2514,0,0,78,0,1,0
2515,0,0,78,0,1,0
2516,0,0,78,0,1,0
2517,0,0,78,0,1,0
2518,0,0,78,0,1,0
2519,0,0,78,0,1,0
2520,0,0,78,0,1,0
2521,0,0,78,0,1,0
2522,0,0,78,0,1,0
2523,0,0,78,0,1,0
2524,0,0,78,0,1,0
2525,0,0,78,0,1,0
2526,0,0,78,0,1,0
2527,0,0,78,0,1,0
2528,0,0,79,1,0,0
2529,0,0,79,1,0,0
2530,0,0,79,1,0,0
2531,0,0,79,1,0,0
2532,0,0,79,1,0,0
2533,0,0,79,1,0,0
2534,0,0,79,1,0,0
2535,0,0,79,1,0,0
2536,0,0,79,1,0,0
2537,0,0,79,1,0,0
2538,0,0,79,1,0,0
2539,0,0,79,1,0,0
2540,0,0,79,1,0,0
2541,0,0,79,1,0,0
2542,0,0,79,1,0,0
2543,0,0,79,1,0,0
2544,3123,1107,79,1,1,1
2545,3094,1099,79,1,1,1
2546,3351,1099,79,1,1,1
2547,4072,1099,79,1,1,1
2548,4074,1100,79,1,1,1
2549,4014,1105,79,1,1,1
2550,3911,1100,79,1,1,1
2551,3794,1098,79,1,1,1
2552,3286,1099,79,1,1,1
2553,3137,1099,79,1,1,1
2554,2704,1106,79,1,1,1
2555,2518,1100,79,1,1,1
2556,2738,1100,79,1,1,1
2557,3783,1100,79,1,1,1
2558,3932,1099,79,1,1,1
2559,4042,1104,79,1,1,1
2560,0,0,80,0,0,0
2561,0,0,80,0,0,0
2562,0,0,80,0,0,0
2563,0,0,80,0,0,0
2564,0,0,80,0,0,0
2565,0,0,80,0,0,0
2566,0,0,80,0,0,0
2567,0,0,80,0,0,0
2568,0,0,80,0,0,0
2569,0,0,80,0,0,0
2570,0,0,80,0,0,0
2571,0,0,80,0,0,0
2572,0,0,80,0,0,0
2573,0,0,80,0,0,0
2574,0,0,80,0,0,0
2575,0,0,80,0,0,0
2576,3034,1098,80,0,1,1
2577,4073,1099,80,0,1,1
2578,4095,1100,80,0,1,1
2579,4095,1108,80,0,1,1
2580,4095,1099,80,0,1,1
2581,4095,1100,80,0,1,1
2582,3659,1099,80,0,1,1
2583,3443,1097,80,0,1,1
2584,2998,1108,80,0,1,1
2585,2750,1099,80,0,1,1
2586,2851,1097,80,0,1,1
2587,3426,1100,80,0,1,1
2588,3535,1098,80,0,1,1
2589,3654,1106,80,0,1,1
2590,3792,1098,80,0,1,1
2591,3911,1100,80,0,1,1
2592,0,0,81,0,0,0
2593,0,0,81,0,0,0
2594,0,0,81,0,0,0
2595,0,0,81,0,0,0
2596,0,0,81,0,0,0
2597,0,0,81,0,0,0
2598,0,0,81,0,0,0
2599,0,0,81,0,0,0
2600,0,0,81,0,0,0
2601,0,0,81,0,0,0
2602,0,0,81,0,0,0
2603,0,0,81,0,0,0
2604,0,0,81,0,0,0
2605,0,0,81,0,0,0
2606,0,0,81,0,0,0
2607,0,0,81,0,0,0
2608,3078,1100,81,0,1,1
2609,3173,1100,81,0,1,1
2610,3280,1105,81,0,1,1
2611,3390,1099,81,0,1,1
2612,3506,1098,81,0,1,1
2613,4095,1100,81,0,1,1
2614,4065,1100,81,0,1,1
2615,3687,1105,81,0,1,1
2616,3476,1098,81,0,1,1
2617,3552,1098,81,0,1,1
2618,3243,1099,81,0,1,1
2619,3194,1099,81,0,1,1
2620,3186,1106,81,0,1,1
2621,3172,1100,81,0,1,1
2622,3167,1100,81,0,1,1
2623,3799,1100,81,0,1,1
2624,3015,1106,82,1,0,1
2625,2979,1098,82,1,0,1
2626,3268,1098,82,1,0,1
2627,4095,1098,82,1,0,1
2628,4095,1100,82,1,0,1
2629,4095,1108,82,1,0,1
2630,4089,1099,82,1,0,1
2631,3994,1099,82,1,0,1
2632,3317,1100,82,1,0,1
2633,3138,1099,82,1,0,1
2634,2723,1108,82,1,0,1
2635,2481,1099,82,1,0,1
2636,2615,1100,82,1,0,1
2637,3541,1100,82,1,0,1
2638,3666,1100,82,1,0,1
2639,3805,1104,82,1,0,1
2640,0,0,82,1,1,0
2641,0,0,82,1,1,0
2642,0,0,82,1,1,0
2643,0,0,82,1,1,0
2644,0,0,82,1,1,0
2645,0,0,82,1,1,0
2646,0,0,82,1,1,0
2647,0,0,82,1,1,0
2648,0,0,82,1,1,0
2649,0,0,82,1,1,0
2650,0,0,82,1,1,0
2651,0,0,82,1,1,0
2652,0,0,82,1,1,0
2653,0,0,82,1,1,0
2654,0,0,82,1,1,0
2655,0,0,82,1,1,0
2656,3057,1100,83,0,0,1
2657,3083,1105,83,0,0,1
2658,3144,1099,83,0,0,1
2659,3214,1100,83,0,0,1
2660,4090,1101,83,0,0,1
2661,4014,1100,83,0,0,1
2662,3635,1105,83,0,0,1
2663,3474,1099,83,0,0,1
2664,3631,1100,83,0,0,1
2665,3488,1099,83,0,0,1
2666,3364,1099,83,0,0,1
2667,3275,1107,83,0,0,1
2668,3197,1098,83,0,0,1
2669,3147,1100,83,0,0,1
2670,3454,1099,83,0,0,1
2671,3467,1098,83,0,0,1
2672,0,0,83,0,1,0
2673,0,0,83,0,1,0
2674,0,0,83,0,1,0
2675,0,0,83,0,1,0
2676,0,0,83,0,1,0
2677,0,0,83,0,1,0
2678,0,0,83,0,1,0
2679,0,0,83,0,1,0
2680,0,0,83,0,1,0
2681,0,0,83,0,1,0
2682,0,0,83,0,1,0
2683,0,0,83,0,1,0
2684,0,0,83,0,1,0
2685,0,0,83,0,1,0
2686,0,0,83,0,1,0
2687,0,0,83,0,1,0
2688,0,0,84,1,0,0
2689,0,0,84,1,0,0
2690,0,0,84,1,0,0
2691,0,0,84,1,0,0
2692,0,0,84,1,0,0
2693,0,0,84,1,0,0
2694,0,0,84,1,0,0
2695,0,0,84,1,0,0
2696,0,0,84,1,0,0
2697,0,0,84,1,0,0
2698,0,0,84,1,0,0
2699,0,0,84,1,0,0
2700,0,0,84,1,0,0
2701,0,0,84,1,0,0
2702,0,0,84,1,0,0
2703,0,0,84,1,0,0
2704,3793,1099,84,1,1,1
2705,3696,1108,84,1,1,1
2706,3578,1100,84,1,1,1
2707,3463,1098,84,1,1,1
2708,3215,1098,84,1,1,1
2709,3112,1098,84,1,1,1
2710,2789,1106,84,1,1,1
2711,2708,1100,84,1,1,1
2712,2964,1099,84,1,1,1
2713,4008,1099,84,1,1,1
2714,4058,1100,84,1,1,1
2715,4082,1104,84,1,1,1
2716,4091,1100,84,1,1,1
2717,4053,1100,84,1,1,1
2718,3583,1098,84,1,1,1
2719,3359,1099,84,1,1,1
2720,0,0,85,0,0,0
2721,0,0,85,0,0,0
2722,0,0,85,0,0,0
2723,0,0,85,0,0,0
2724,0,0,85,0,0,0
2725,0,0,85,0,0,0
2726,0,0,85,0,0,0
2727,0,0,85,0,0,0
2728,0,0,85,0,0,0
2729,0,0,85,0,0,0
2730,0,0,85,0,0,0
2731,0,0,85,0,0,0
2732,0,0,85,0,0,0
2733,0,0,85,0,0,0
2734,0,0,85,0,0,0
2735,0,0,85,0,0,0
2736,3745,1099,85,0,1,1
2737,3241,1108,85,0,1,1
2738,2934,1099,85,0,1,1
2739,2975,1098,85,0,1,1
2740,3196,1098,85,0,1,1
2741,3284,1099,85,0,1,1
2742,3366,1105,85,0,1,1
2743,3471,1098,85,0,1,1
2744,3613,1099,85,0,1,1
2745,4095,1100,85,0,1,1
2746,4095,1099,85,0,1,1
2747,3812,1105,85,0,1,1
2748,3586,1101,85,0,1,1
2749,3665,1100,85,0,1,1
2750,3338,1100,85,0,1,1
2751,3269,1100,85,0,1,1
2752,0,0,86,0,0,0
2753,0,0,86,0,0,0
2754,0,0,86,0,0,0
2755,0,0,86,0,0,0
2756,0,0,86,0,0,0
2757,0,0,86,0,0,0
2758,0,0,86,0,0,0
2759,0,0,86,0,0,0
2760,0,0,86,0,0,0
2761,0,0,86,0,0,0
2762,0,0,86,0,0,0
2763,0,0,86,0,0,0
2764,0,0,86,0,0,0
2765,0,0,86,0,0,0
2766,0,0,86,0,0,0
2767,0,0,86,0,0,0
2768,3775,1108,86,0,1,1
2769,3602,1099,86,0,1,1
2770,3751,1097,86,0,1,1
2771,3687,1099,86,0,1,1
2772,3561,1100,86,0,1,1
2773,3455,1106,86,0,1,1
2774,3382,1098,86,0,1,1
2775,3276,1100,86,0,1,1
2776,3411,1100,86,0,1,1
2777,3361,1100,86,0,1,1
2778,3087,1105,86,0,1,1
2779,3050,1099,86,0,1,1
2780,3335,1100,86,0,1,1
2781,4083,1099,86,0,1,1
2782,4073,1099,86,0,1,1
2783,3985,1104,86,0,1,1
2784,0,0,87,0,0,0
2785,0,0,87,0,0,0
2786,0,0,87,0,0,0
2787,0,0,87,0,0,0
2788,0,0,87,0,0,0
2789,0,0,87,0,0,0
2790,0,0,87,0,0,0
2791,0,0,87,0,0,0
2792,0,0,87,0,0,0
2793,0,0,87,0,0,0
2794,0,0,87,0,0,0
2795,0,0,87,0,0,0
2796,0,0,87,0,0,0
2797,0,0,87,0,0,0
2798,0,0,87,0,0,0
2799,0,0,87,0,0,0
2800,3543,1100,87,0,1,1
2801,3285,1100,87,0,1,1
2802,3202,1100,87,0,1,1
2803,2874,1108,87,0,1,1
2804,2791,1098,87,0,1,1
2805,3064,1100,87,0,1,1
2806,4087,1099,87,0,1,1
2807,4082,1099,87,0,1,1
2808,4069,1103,87,0,1,1
2809,4077,1100,87,0,1,1
2810,4062,1098,87,0,1,1
2811,3571,1099,87,0,1,1
2812,3331,1100,87,0,1,1
2813,2865,1106,87,0,1,1
2814,2647,1100,87,0,1,1
2815,2782,1100,87,0,1,1
2816,3812,1105,88,1,0,1
2817,3586,1101,88,1,0,1
2818,3665,1100,88,1,0,1
2819,3338,1100,88,1,0,1
2820,3269,1100,88,1,0,1
2821,3251,1104,88,1,0,1
2822,3224,1101,88,1,0,1
2823,3192,1100,88,1,0,1
2824,3846,1100,88,1,0,1
2825,3839,1100,88,1,0,1
2826,3569,1108,88,1,0,1
2827,3476,1099,88,1,0,1
2828,3696,1101,88,1,0,1
2829,3993,1099,88,1,0,1
2830,3884,1100,88,1,0,1
2831,3788,1108,88,1,0,1
2832,0,0,88,1,1,0
2833,0,0,88,1,1,0
2834,0,0,88,1,1,0
2835,0,0,88,1,1,0
2836,0,0,88,1,1,0
2837,0,0,88,1,1,0
2838,0,0,88,1,1,0
2839,0,0,88,1,1,0
2840,0,0,88,1,1,0
2841,0,0,88,1,1,0
2842,0,0,88,1,1,0
2843,0,0,88,1,1,0
2844,0,0,88,1,1,0
2845,0,0,88,1,1,0
2846,0,0,88,1,1,0
2847,0,0,88,1,1,0
2848,3142,1100,89,0,0,1
2849,3413,1100,89,0,0,1
2850,4057,1100,89,0,0,1
2851,4026,1098,89,0,0,1
2852,3968,1106,89,0,0,1
2853,3872,1100,89,0,0,1
2854,3767,1099,89,0,0,1
2855,3267,1098,89,0,0,1
2856,3107,1100,89,0,0,1
2857,2686,1103,89,0,0,1
2858,2536,1100,89,0,0,1
2859,2778,1100,89,0,0,1
2860,3882,1101,89,0,0,1
2861,4033,1098,89,0,0,1
2862,4088,1104,89,0,0,1
2863,4073,1100,89,0,0,1
2864,0,0,89,0,1,0
2865,0,0,89,0,1,0
2866,0,0,89,0,1,0
2867,0,0,89,0,1,0
2868,0,0,89,0,1,0
2869,0,0,89,0,1,0
2870,0,0,89,0,1,0
2871,0,0,89,0,1,0
2872,0,0,89,0,1,0
2873,0,0,89,0,1,0
2874,0,0,89,0,1,0
2875,0,0,89,0,1,0
2876,0,0,89,0,1,0
2877,0,0,89,0,1,0
2878,0,0,89,0,1,0
2879,0,0,89,0,1,0
2880,0,0,90,1,0,0
2881,0,0,90,1,0,0
2882,0,0,90,1,0,0
2883,0,0,90,1,0,0
2884,0,0,90,1,0,0
2885,0,0,90,1,0,0
2886,0,0,90,1,0,0
2887,0,0,90,1,0,0
2888,0,0,90,1,0,0
2889,0,0,90,1,0,0
2890,0,0,90,1,0,0
2891,0,0,90,1,0,0
2892,0,0,90,1,0,0
2893,0,0,90,1,0,0
2894,0,0,90,1,0,0
2895,0,0,90,1,0,0
2896,2851,1097,90,1,1,1
2897,3426,1100,90,1,1,1
2898,3535,1098,90,1,1,1
2899,3654,1106,90,1,1,1
2900,3792,1098,90,1,1,1
2901,3911,1100,90,1,1,1
2902,4095,1100,90,1,1,1
2903,4026,1100,90,1,1,1
2904,3563,1103,90,1,1,1
2905,3283,1098,90,1,1,1
2906,3337,1098,90,1,1,1
2907,3174,1099,90,1,1,1
2908,3190,1099,90,1,1,1
2909,3228,1106,90,1,1,1
2910,3268,1098,90,1,1,1
2911,3345,1099,90,1,1,1
2912,0,0,91,0,0,0
2913,0,0,91,0,0,0
2914,0,0,91,0,0,0
2915,0,0,91,0,0,0
2916,0,0,91,0,0,0
2917,0,0,91,0,0,0
2918,0,0,91,0,0,0
2919,0,0,91,0,0,0
2920,0,0,91,0,0,0
2921,0,0,91,0,0,0
2922,0,0,91,0,0,0
2923,0,0,91,0,0,0
2924,0,0,91,0,0,0
2925,0,0,91,0,0,0
2926,0,0,91,0,0,0
2927,0,0,91,0,0,0
2928,3011,1099,91,0,1,1
2929,3308,1099,91,0,1,1
2930,4095,1100,91,0,1,1
2931,4095,1099,91,0,1,1
2932,4083,1104,91,0,1,1
2933,4029,1099,91,0,1,1
2934,3936,1099,91,0,1,1
2935,3381,1099,91,0,1,1
2936,3216,1100,91,0,1,1
2937,2800,1104,91,0,1,1
2938,2615,1100,91,0,1,1
2939,2793,1100,91,0,1,1
2940,3751,1098,91,0,1,1
2941,3891,1100,91,0,1,1
2942,4028,1106,91,0,1,1
2943,4095,1100,91,0,1,1
2944,3189,1099,92,1,0,1
2945,3182,1100,92,1,0,1
2946,3570,1098,92,1,0,1
2947,3577,1100,92,1,0,1
2948,3304,1108,92,1,0,1
2949,3222,1099,92,1,0,1
2950,3487,1100,92,1,0,1
2951,4032,1100,92,1,0,1
2952,3987,1100,92,1,0,1
2953,3915,1108,92,1,0,1
2954,3822,1099,92,1,0,1
2955,3697,1099,92,1,0,1
2956,3237,1099,92,1,0,1
2957,3116,1098,92,1,0,1
2958,2754,1104,92,1,0,1
2959,2608,1100,92,1,0,1
2960,0,0,92,1,1,0
2961,0,0,92,1,1,0
2962,0,0,92,1,1,0
2963,0,0,92,1,1,0
2964,0,0,92,1,1,0
2965,0,0,92,1,1,0
2966,0,0,92,1,1,0
2967,0,0,92,1,1,0
2968,0,0,92,1,1,0
2969,0,0,92,1,1,0
2970,0,0,92,1,1,0
2971,0,0,92,1,1,0
2972,0,0,92,1,1,0
2973,0,0,92,1,1,0
2974,0,0,92,1,1,0
2975,0,0,92,1,1,0
2976,3126,1108,93,0,0,1
2977,3073,1099,93,0,0,1
2978,3358,1100,93,0,0,1
2979,4095,1100,93,0,0,1
2980,4079,1098,93,0,0,1
2981,3995,1107,93,0,0,1
2982,3896,1099,93,0,0,1
2983,3758,1098,93,0,0,1
2984,3318,1100,93,0,0,1
2985,3183,1100,93,0,0,1
2986,2782,1105,93,0,0,1
2987,2650,1099,93,0,0,1
2988,2868,1098,93,0,0,1
2989,3891,1099,93,0,0,1
2990,3998,1100,93,0,0,1
2991,4083,1102,93,0,0,1
2992,0,0,93,0,1,0
2993,0,0,93,0,1,0
2994,0,0,93,0,1,0
2995,0,0,93,0,1,0
2996,0,0,93,0,1,0
2997,0,0,93,0,1,0
2998,0,0,93,0,1,0
2999,0,0,93,0,1,0
3000,0,0,93,0,1,0
3001,0,0,93,0,1,0
3002,0,0,93,0,1,0
3003,0,0,93,0,1,0
3004,0,0,93,0,1,0
3005,0,0,93,0,1,0
3006,0,0,93,0,1,0
3007,0,0,93,0,1,0
3008,0,0,94,1,0,0
3009,0,0,94,1,0,0
3010,0,0,94,1,0,0
3011,0,0,94,1,0,0
3012,0,0,94,1,0,0
3013,0,0,94,1,0,0
3014,0,0,94,1,0,0
3015,0,0,94,1,0,0
3016,0,0,94,1,0,0
3017,0,0,94,1,0,0
3018,0,0,94,1,0,0
3019,0,0,94,1,0,0
3020,0,0,94,1,0,0
3021,0,0,94,1,0,0
3022,0,0,94,1,0,0
3023,0,0,94,1,0,0
3024,3202,1099,94,1,1,1
3025,3132,1098,94,1,1,1
3026,2836,1107,94,1,1,1
3027,2770,1098,94,1,1,1
3028,3054,1099,94,1,1,1
3029,3978,1099,94,1,1,1
3030,3993,1100,94,1,1,1
3031,4007,1107,94,1,1,1
3032,4001,1098,94,1,1,1
3033,3948,1098,94,1,1,1
3034,3410,1099,94,1,1,1
3035,3192,1100,94,1,1,1
3036,2766,1105,94,1,1,1
3037,2559,1098,94,1,1,1
3038,2681,1100,94,1,1,1
3039,3482,1100,94,1,1,1
3040,3529,1100,95,1,0,1
3041,3532,1098,95,1,0,1
3042,3256,1105,95,1,0,1
3043,3215,1098,95,1,0,1
3044,3505,1098,95,1,0,1
3045,4082,1098,95,1,0,1
3046,4031,1100,95,1,0,1
3047,3952,1107,95,1,0,1
3048,3836,1098,95,1,0,1
3049,3707,1099,95,1,0,1
3050,3312,1100,95,1,0,1
3051,3179,1099,95,1,0,1
3052,2800,1109,95,1,0,1
3053,2647,1099,95,1,0,1
3054,2856,1099,95,1,0,1
3055,3964,1099,95,1,0,1
3056,0,0,95,1,1,0
3057,0,0,95,1,1,0
3058,0,0,95,1,1,0
3059,0,0,95,1,1,0
3060,0,0,95,1,1,0
3061,0,0,95,1,1,0
3062,0,0,95,1,1,0
3063,0,0,95,1,1,0
3064,0,0,95,1,1,0
3065,0,0,95,1,1,0
3066,0,0,95,1,1,0
3067,0,0,95,1,1,0
3068,0,0,95,1,1,0
3069,0,0,95,1,1,0
3070,0,0,95,1,1,0
3071,0,0,95,1,1,0
3072,0,0,96,1,0,0
3073,0,0,96,1,0,0
3074,0,0,96,1,0,0
3075,0,0,96,1,0,0
3076,0,0,96,1,0,0
3077,0,0,96,1,0,0
3078,0,0,96,1,0,0
3079,0,0,96,1,0,0
3080,0,0,96,1,0,0
3081,0,0,96,1,0,0
3082,0,0,96,1,0,0
3083,0,0,96,1,0,0
3084,0,0,96,1,0,0
3085,0,0,96,1,0,0
3086,0,0,96,1,0,0
3087,0,0,96,1,0,0
3088,3488,1099,96,1,1,1
3089,3364,1099,96,1,1,1
3090,3275,1107,96,1,1,1
3091,3197,1098,96,1,1,1
3092,3147,1100,96,1,1,1
3093,3454,1099,96,1,1,1
3094,3467,1098,96,1,1,1
3095,3202,1106,96,1,1,1
3096,3142,1100,96,1,1,1
3097,3413,1100,96,1,1,1
3098,4057,1100,96,1,1,1
3099,4026,1098,96,1,1,1
3100,3968,1106,96,1,1,1
3101,3872,1100,96,1,1,1
3102,3767,1099,96,1,1,1
3103,3267,1098,96,1,1,1
3104,0,0,97,0,0,0
3105,0,0,97,0,0,0
3106,0,0,97,0,0,0
3107,0,0,97,0,0,0
3108,0,0,97,0,0,0
3109,0,0,97,0,0,0
3110,0,0,97,0,0,0
3111,0,0,97,0,0,0
3112,0,0,97,0,0,0
3113,0,0,97,0,0,0
3114,0,0,97,0,0,0
3115,0,0,97,0,0,0
3116,0,0,97,0,0,0
3117,0,0,97,0,0,0
3118,0,0,97,0,0,0
3119,0,0,97,0,0,0
3120,2754,1104,97,0,1,1
3121,2608,1100,97,0,1,1
3122,2825,1100,97,0,1,1
3123,3887,1099,97,0,1,1
3124,3979,1100,97,0,1,1
3125,4028,1106,97,0,1,1
3126,4073,1099,97,0,1,1
3127,4091,1099,97,0,1,1
3128,3626,1100,97,0,1,1
3129,3401,1100,97,0,1,1
3130,2922,1108,97,0,1,1
3131,2647,1099,97,0,1,1
3132,2717,1100,97,0,1,1
3133,3266,1101,97,0,1,1
3134,3413,1098,97,0,1,1
3135,3563,1108,97,0,1,1
3136,0,0,98,0,0,0
3137,0,0,98,0,0,0
3138,0,0,98,0,0,0
3139,0,0,98,0,0,0
3140,0,0,98,0,0,0
3141,0,0,98,0,0,0
3142,0,0,98,0,0,0
3143,0,0,98,0,0,0
3144,0,0,98,0,0,0
3145,0,0,98,0,0,0
3146,0,0,98,0,0,0
3147,0,0,98,0,0,0
3148,0,0,98,0,0,0
3149,0,0,98,0,0,0
3150,0,0,98,0,0,0
3151,0,0,98,0,0,0
3152,3185,1100,98,0,1,1
3153,3276,1099,98,0,1,1
3154,4088,1100,98,0,1,1
3155,4062,1099,98,0,1,1
3156,3708,1104,98,0,1,1
3157,3547,1099,98,0,1,1
